idx	chrom	start	end	K562	HepG2	GM12878	HSC	Liver	NaiveB
535	chr1	186088050	186219122	True	False	True	True	True	True
536	chr1	186391125	186522197	False	False	True	True	False	True
537	chr1	186694200	186825272	False	False	True	True	False	False
538	chr1	186997275	187128347	False	False	True	True	False	False
539	chr1	187300350	187431422	False	False	True	True	False	False
540	chr1	187603425	187734497	False	False	False	True	False	False
541	chr1	187906500	188037572	False	False	True	True	False	False
542	chr1	188209575	188340647	False	False	False	True	False	False
543	chr1	188512650	188643722	False	False	False	True	False	False
544	chr1	188815725	188946797	False	False	False	True	False	False
545	chr1	189118800	189249872	True	True	False	True	False	False
546	chr1	189421875	189552947	False	True	False	True	False	False
547	chr1	189724950	189856022	False	False	False	True	False	False
548	chr1	190028025	190159097	False	False	False	True	False	False
549	chr1	190331100	190462172	False	False	False	True	False	False
550	chr1	190634175	190765247	True	False	True	True	False	False
551	chr1	190937250	191068322	True	False	False	True	False	False
552	chr1	191240325	191371397	True	False	False	True	False	False
553	chr1	191543400	191674472	True	False	True	True	False	False
554	chr1	191846475	191977547	True	False	False	True	True	False
555	chr1	192149550	192280622	True	False	False	True	False	False
556	chr1	192452625	192583697	False	False	True	True	True	True
557	chr1	192755700	192886772	True	True	True	True	True	True
558	chr1	193058775	193189847	True	True	True	True	True	True
559	chr1	193361850	193492922	False	False	True	True	True	True
560	chr1	193664925	193795997	False	False	False	True	False	False
561	chr1	193968000	194099072	False	False	False	True	True	False
562	chr1	194271075	194402147	False	True	True	True	True	True
563	chr1	194574150	194705222	True	False	False	True	False	False
564	chr1	194877225	195008297	False	False	False	True	False	False
565	chr1	195180300	195311372	False	False	True	True	False	False
566	chr1	195483375	195614447	False	False	False	True	False	False
567	chr1	195786450	195917522	False	False	False	True	False	False
568	chr1	196089525	196220597	False	False	False	True	True	False
569	chr1	196695675	196826747	False	True	False	True	True	False
570	chr1	196998750	197129822	False	False	False	True	True	False
571	chr1	197301825	197432897	False	True	False	True	False	False
572	chr1	197604900	197735972	False	True	False	True	True	False
573	chr1	197907975	198039047	True	True	False	True	True	True
574	chr1	198211050	198342122	False	False	True	True	False	True
575	chr1	198514125	198645197	True	False	True	True	True	True
576	chr1	198817200	198948272	False	True	True	True	True	True
577	chr1	199120275	199251347	False	False	True	True	False	True
578	chr1	199423350	199554422	False	False	True	True	True	True
579	chr1	199726425	199857497	False	False	False	True	True	False
580	chr1	200029500	200160572	True	True	True	True	True	True
581	chr1	200332575	200463647	True	True	True	True	True	True
582	chr1	200635650	200766722	True	True	True	True	True	True
583	chr1	200938725	201069797	True	True	True	True	True	True
584	chr1	201241800	201372872	True	True	True	True	True	False
585	chr1	201544875	201675947	True	False	True	True	True	True
586	chr1	201847950	201979022	True	True	True	True	True	True
587	chr1	202151025	202282097	True	True	True	True	True	True
588	chr1	202454100	202585172	True	False	True	True	True	True
589	chr1	202757175	202888247	True	True	True	True	True	True
590	chr1	203060250	203191322	True	True	True	True	True	False
591	chr1	203363325	203494397	True	True	True	True	True	True
592	chr1	203666400	203797472	True	True	True	True	True	True
593	chr1	203969475	204100547	True	True	False	True	True	False
594	chr1	204272550	204403622	True	True	True	True	True	True
595	chr1	204575625	204706697	True	True	True	True	True	True
596	chr1	204878700	205009772	True	True	True	True	True	True
597	chr1	205181775	205312847	True	True	True	True	True	True
598	chr1	205484850	205615922	True	True	True	True	True	True
599	chr1	205787925	205918997	True	True	True	True	True	True
600	chr1	206091000	206222072	True	True	True	True	True	True
601	chr1	206394075	206525147	True	True	True	True	True	True
602	chr1	206697150	206828222	True	True	True	True	True	True
603	chr1	207000225	207131297	True	True	True	True	True	True
604	chr1	207303300	207434372	True	True	True	True	True	True
605	chr1	207606375	207737447	True	True	True	True	True	True
606	chr1	207909450	208040522	True	True	True	True	True	True
607	chr1	208212525	208343597	True	True	True	True	True	True
608	chr1	208515600	208646672	False	False	False	True	True	False
609	chr1	208818675	208949747	False	False	False	True	False	False
610	chr1	209121750	209252822	False	True	True	True	True	False
611	chr1	209424825	209555897	False	False	True	True	True	False
612	chr1	209727900	209858972	True	True	True	True	True	True
613	chr1	210030975	210162047	False	False	True	True	False	False
614	chr1	210334050	210465122	False	True	True	True	True	True
615	chr1	210637125	210768197	False	False	True	True	True	False
616	chr1	210940200	211071272	False	True	False	True	False	False
617	chr1	211243275	211374347	True	True	True	True	True	True
618	chr1	211546350	211677422	True	True	True	True	True	True
619	chr1	211849425	211980497	True	True	True	True	True	True
620	chr1	212152500	212283572	True	True	True	True	True	True
621	chr1	212455575	212586647	True	True	True	True	True	True
622	chr1	212758650	212889722	True	True	True	True	True	True
623	chr1	213061725	213192797	True	True	True	True	False	False
624	chr1	213364800	213495872	False	True	True	True	True	False
625	chr1	213667875	213798947	False	True	False	True	True	False
626	chr1	213970950	214102022	False	True	False	True	True	False
627	chr1	214274025	214405097	True	True	True	True	True	True
628	chr1	214577100	214708172	True	True	True	True	True	True
629	chr1	214880175	215011247	False	False	True	True	False	False
630	chr1	215183250	215314322	False	False	False	True	True	False
631	chr1	215486325	215617397	True	True	True	True	True	True
632	chr1	215789400	215920472	False	False	True	True	True	False
633	chr1	216092475	216223547	False	True	True	True	True	False
634	chr1	216395550	216526622	False	False	False	True	True	False
635	chr1	216698625	216829697	False	True	False	True	True	False
636	chr1	217001700	217132772	False	False	True	True	True	False
637	chr1	217304775	217435847	False	False	True	True	False	False
638	chr1	217607850	217738922	False	True	True	True	True	True
639	chr1	217910925	218041997	False	False	False	True	False	False
640	chr1	218214000	218345072	True	True	True	True	True	True
641	chr1	218517075	218648147	False	False	False	True	True	False
642	chr1	218820150	218951222	False	False	False	True	False	False
643	chr1	219123225	219254297	True	True	True	True	True	True
644	chr1	219426300	219557372	False	False	True	True	False	True
645	chr1	219729375	219860447	False	True	True	True	True	False
646	chr1	220032450	220163522	True	True	True	True	True	True
647	chr1	220335525	220466597	False	True	True	True	False	False
648	chr1	220638600	220769672	False	True	True	True	True	True
649	chr1	220941675	221072747	False	True	True	True	True	True
650	chr1	221244750	221375822	False	True	False	True	True	True
651	chr1	221547825	221678897	False	False	True	True	True	True
652	chr1	221850900	221981972	True	True	True	True	True	True
653	chr1	222153975	222285047	False	False	True	True	True	False
654	chr1	222457050	222588122	True	True	True	True	True	True
655	chr1	222760125	222891197	False	True	True	True	True	True
656	chr1	223063200	223194272	True	True	True	True	True	True
657	chr1	223366275	223497347	False	True	False	False	False	False
658	chr1	223669350	223800422	True	True	True	True	True	True
659	chr1	224275500	224406572	True	True	True	False	True	True
660	chr1	224578575	224709647	False	True	True	True	True	False
661	chr1	224881650	225012722	True	True	True	False	True	False
662	chr1	225184725	225315797	False	True	True	False	False	True
663	chr1	225487800	225618872	False	False	False	True	True	False
664	chr1	225790875	225921947	True	True	True	True	True	True
665	chr1	226093950	226225022	True	True	True	True	True	True
666	chr1	226397025	226528097	True	True	True	True	True	True
667	chr1	226700100	226831172	True	True	True	True	True	True
668	chr1	227003175	227134247	True	False	True	True	False	False
669	chr1	227306250	227437322	True	True	False	True	True	True
670	chr1	227609325	227740397	True	True	True	True	True	True
671	chr1	227912400	228043472	True	True	True	True	True	True
672	chr1	228215475	228346547	True	True	True	False	True	True
673	chr1	228518550	228649622	False	True	True	False	True	True
674	chr1	228821625	228952697	False	True	True	False	True	False
675	chr1	229124700	229255772	True	True	True	False	True	False
676	chr1	229427775	229558847	True	True	True	False	True	True
677	chr1	229730850	229861922	False	False	True	False	False	True
678	chr1	230033925	230164997	True	True	True	True	True	True
679	chr1	230337000	230468072	True	True	True	True	True	True
680	chr1	230640075	230771147	True	True	True	False	True	True
681	chr1	230943150	231074222	True	True	True	True	True	True
682	chr1	231246225	231377297	True	True	True	True	True	True
683	chr1	231549300	231680372	False	True	True	True	True	True
684	chr1	231852375	231983447	False	True	False	True	False	True
685	chr1	232155450	232286522	False	True	False	False	False	False
686	chr1	232458525	232589597	False	False	False	True	True	False
687	chr1	232761600	232892672	False	False	True	True	True	True
688	chr1	233064675	233195747	True	False	True	False	True	False
689	chr1	233367750	233498822	False	False	True	False	True	False
690	chr1	233670825	233801897	True	True	True	False	True	False
691	chr1	233973900	234104972	False	True	False	False	False	False
692	chr1	234276975	234408047	True	True	True	False	True	True
693	chr1	234580050	234711122	True	True	True	True	True	True
694	chr1	234883125	235014197	True	True	True	True	True	True
695	chr1	235186200	235317272	False	True	True	True	True	True
696	chr1	235489275	235620347	True	True	True	False	True	True
697	chr1	235792350	235923422	True	True	True	True	True	True
698	chr1	236095425	236226497	False	True	True	True	True	True
699	chr1	236398500	236529572	True	True	True	True	True	True
700	chr1	237004650	237135722	False	True	False	True	False	False
701	chr1	237307725	237438797	False	False	False	False	False	False
702	chr1	237610800	237741872	False	False	False	False	False	False
703	chr1	237913875	238044947	False	False	True	True	False	False
704	chr1	238216950	238348022	False	False	False	False	False	False
705	chr1	238520025	238651097	False	False	True	False	False	True
706	chr1	238823100	238954172	False	False	False	False	False	False
707	chr1	239126175	239257247	False	False	False	False	False	False
708	chr1	239429250	239560322	False	False	False	False	False	False
709	chr1	239732325	239863397	False	False	False	True	False	False
710	chr1	240035400	240166472	False	False	False	True	False	False
711	chr1	240338475	240469547	False	False	True	False	True	False
712	chr1	240641550	240772622	False	False	False	False	True	False
713	chr1	240944625	241075697	False	False	False	False	True	False
714	chr1	241247700	241378772	False	True	True	True	False	True
715	chr1	241550775	241681847	True	True	True	True	True	True
716	chr1	241853850	241984922	False	True	False	False	False	False
717	chr1	242156925	242287997	False	True	True	True	True	False
718	chr1	242460000	242591072	False	True	False	True	False	True
719	chr1	242763075	242894147	False	False	True	False	False	True
720	chr1	243066150	243197222	True	False	True	True	False	True
721	chr1	243369225	243500297	False	True	False	True	True	True
722	chr1	243672300	243803372	False	False	True	True	True	True
723	chr1	243975375	244106447	True	True	True	True	True	True
724	chr1	244278450	244409522	True	True	True	False	True	True
725	chr1	244581525	244712597	True	True	True	True	True	True
726	chr1	244884600	245015672	True	True	True	True	True	True
727	chr1	245187675	245318747	False	True	False	True	True	False
728	chr1	245490750	245621822	False	True	False	True	True	False
729	chr1	245793825	245924897	False	True	True	True	True	True
730	chr1	246096900	246227972	True	True	True	True	True	True
731	chr1	246399975	246531047	True	True	True	True	True	True
732	chr1	246703050	246834122	True	True	True	True	True	True
733	chr1	247006125	247137197	True	True	True	False	True	True
734	chr1	247309200	247440272	True	True	True	True	True	True
735	chr1	247612275	247743347	True	True	False	True	True	True
736	chr1	247915350	248046422	True	False	True	False	True	True
737	chr1	248218425	248349497	False	False	False	False	False	False
738	chr1	248521500	248652572	False	False	True	False	True	True
739	chr10	303098	434170	False	True	True	True	True	True
740	chr10	606196	737268	False	True	True	True	True	True
741	chr10	909294	1040366	True	True	True	False	True	True
742	chr10	1212392	1343464	False	False	True	True	False	False
743	chr10	1515490	1646562	False	False	True	True	False	True
744	chr10	1818588	1949660	False	False	False	False	False	True
745	chr10	2121686	2252758	False	False	False	False	False	False
746	chr10	2424784	2555856	False	False	True	False	False	False
747	chr10	2727882	2858954	False	False	True	False	False	False
748	chr10	3030980	3162052	True	True	True	True	True	True
749	chr10	3334078	3465150	False	True	False	True	True	True
750	chr10	3637176	3768248	True	True	True	True	True	True
751	chr10	3940274	4071346	False	False	True	True	True	True
752	chr10	4243372	4374444	False	False	False	False	True	True
753	chr10	4546470	4677542	False	True	False	True	True	True
